,symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
239,SAP,2018-12-31,2018,FY,20.693467336683415,3.419597989949749,3.603852596314908,2.382747068676717,7.600502512562814,24.147403685092126,1.6122278056951425,24.147403685092126,9.816582914572864,103828945703.99998,106504945703.99998,25.429572790595145,4.202239991257891,24.129431955379964,36.4952357483304,3.60117042536071,3.60117042536071,4.310544993686255,15.245483209848265,24.751323658842665,37.43583328787346,0.03932429412930756,0.02740083683514083,0.39202968923418424,0.2195140898409431,0.3830518179215574,1.5857265528098463,13.64354066985646,1.0525929549902153,0.016093777979444755,0.40925789860396766,0.044439048081593005,0.1466731423020884,0.523431279252685,-0.33883337206600045,-0.05900922778047596,-1.0704845814977975,-0.07442933462846042,43.10364595763379,0.10375503657299472,0.16638819837809202,-7.15891959798995,6139000000,1925000000,-5994000000,0.39202968923418424,6430000000,1318500000,0,98.31127570017809,72.68694719914232,0.0,3.7126972201352366,5.021534320323015,0.0,0.14161348501664817,-1.221105527638191
240,CMCSA,2022-12-31,2022,FY,28.773356561946294,1.2724758475269222,6.258827664940148,2.996597684883698,1.1253236126453172,19.180263040292676,-18.40919480791789,19.180263040292676,23.38962262231656,147577575138.24,237639575138.24,27.481857567642457,1.2153604646268128,5.587308338251619,11.66990156082872,1.8232283846440087,1.8232283846440087,1.9570571218776713,6.618749307549019,8.997068683536137,18.79167919802625,0.03638764219407842,0.08569052573301969,1.171330442410091,0.3685200660771548,2.5084113190730837,0.7826585864381252,5.66812114989733,5.363045685279188,0.032125477028328825,0.8828677839851025,0.3151111367323577,0.0,0.6208415120007774,-0.5212206110627342,-0.11337676134632331,-0.9960929021054916,0.011002495326410107,23.43383201761246,0.06665365320530929,0.055049821626276293,-38.146788051820124,-6061000000,-77689000000,-153411000000,1.171330442410091,12340000000,12499500000,0,38.091034119265075,119.81681626671552,0.0,9.58230744949495,3.0463169642857144,0.0,0.06634298209851378,-3.2622299800564507
241,CMCSA,2021-12-31,2021,FY,25.673745134491927,3.1233797942971275,6.429410797696453,3.7697180100814753,1.9215877807841144,21.197246358754118,-17.1910523871297,21.197246358754118,21.867629238538637,228157482257.25,314296482257.25,16.11395453473056,1.9603684517528033,7.828089009032114,13.3511312690766,2.3743650070479334,2.3743650070479334,2.7004896013854878,8.53162361240126,10.783520286051258,18.391742188381414,0.06205801300014162,0.07490002006917297,0.9870748865670399,0.3437777495877204,2.338255652976465,0.8452705465449094,4.862648913805185,2.1069905298922866,0.019863473050119488,0.32007910163147113,0.306044593375435,0.0,0.6376832605425781,-0.41367597612022233,-0.10359582420415002,-0.873442480440452,0.011298706878034111,38.596096264552415,0.078993303022381,0.1416395738508478,-35.334405824614706,-4541000000,-77931000000,-153089000000,0.9870748865670399,11737000000,11909500000,0,37.65880482880096,118.2334200260078,0.0,9.692288474350432,3.0871136089923725,0.0,0.14734837447446197,-2.6596927876149774
242,CMCSA,2020-12-31,2020,FY,22.608987907246053,2.2996705285130927,5.400318004920104,2.860507208572912,2.5629515857930234,19.71835401052668,-18.71893387766804,19.71835401052668,23.653379762989992,240026383412.8,332046383412.8,22.785872737117902,2.3176623480437217,9.703132288183692,18.318429627779896,2.6574226211795446,2.6574226211795446,3.206195042802518,10.802120544350824,13.423065990734527,25.34124882948943,0.043886842147196424,0.054589832224673895,1.1487660950145588,0.37886726865764286,2.9935912033572984,0.9286359216557856,3.812772449869224,2.3116531165311653,0.017248103900644886,0.3930131004366812,0.3196960333706693,0.0,0.6527317805228047,-0.47030763633423617,-0.11233633308871808,-0.8880916030534352,0.011519446912054383,31.94180091585184,0.06857430695369941,0.11076062498685676,-35.041158727684575,-2055000000,-85745000000,-154110000000,1.1487660950145588,11379000000,11095000000,0,40.4106639372755,125.23353763473325,0.0,9.032269317983603,2.914554734248504,0.0,0.11662588709409563,-2.539810796347192
243,CMCSA,2019-12-31,2019,FY,23.927338246731043,2.8677576645147624,5.643928061961848,2.914320016117514,1.2079855368638426,18.169420276836043,-19.306903385093833,18.169420276836043,23.453368648812468,204749967985.65,301466967985.65,15.68124132539251,1.8794401423294045,7.96785492414095,15.430700729945737,2.4750376905162828,2.4750376905162828,2.767224467933855,8.90333632562463,11.731601665005643,22.719644885496272,0.06377046174148905,0.06480587093879284,1.2356091192611753,0.3880469527056269,2.8563792085056114,0.8382411197675954,4.625574775563828,1.9287697965923591,0.018241761094007932,0.28605345791529446,0.3011418920159351,0.0,0.6573340824709393,-0.48363622212709656,-0.11407905123827358,-0.9594688489153091,0.009371959391235703,34.23994189277263,0.0895393886805324,0.1446550635365543,-36.063639485001104,-4900000000,-87905000000,-152776000000,1.2356091192611753,11198000000,9660000000,0,37.83279176075343,114.73548199767713,0.0,9.647715196599362,3.181230371328284,0.0,0.157834296351812,-2.729608045844334
244,CMCSA,2018-12-31,2018,FY,20.881083203985046,2.5919348520844867,5.368360847421087,2.7812868398294706,0.84269367708211,15.8227116667229,-21.629874203363986,15.8227116667229,25.471929880023872,154109023874.09998,262038023874.09998,13.136904260003408,1.6306625316018917,6.342718190480306,12.24253446727836,2.151969947832097,2.151969947832097,2.7726837575428274,8.738096034217019,10.78478922805696,20.816493793620907,0.07612143471613765,0.0816824328877965,1.5603731166129056,0.44398134168242714,3.5990729625183406,0.7915081694018766,5.366741953698475,2.0483055134041477,0.02175083532252096,0.2857386412070582,0.29726898536616336,0.0,0.6822602946552025,-0.4819113470798864,-0.12389558445406161,-1.096759085799925,0.008740093326420265,30.37692135533019,0.08068264126544651,0.14669250969113418,-36.61629966983629,-5755000000,-97896000000,-156018000000,1.5603731166129056,9825000000,7710000000,4500000,42.88528892039743,104.41566751987067,0.0,8.511077089337176,3.495643983988698,0.0,0.16381103989499113,-2.5870740075916165
245,ABT,2022-12-31,2022,FY,24.64558145870987,3.9142284895250157,5.4092345533159065,4.405977085281007,5.7417717782301185,20.712157271991163,2.061843710333962,20.712157271991163,10.213804645030587,194463371782.46002,202297371782.46002,28.048950206614744,4.454753895092205,20.296771921768084,24.918422832196313,5.300751561425612,5.300751561425612,4.63421464234898,18.913366845779734,21.114431873756395,25.92226701466684,0.03565195818858744,0.04013095077221065,0.48290901161205907,0.23799672210430156,0.7324233358264772,1.6285105558783652,22.298666666666666,1.3819414394922833,0.017016057932501927,0.47728256166161837,0.0,0.06615811055368474,0.44672076090169,-0.18547124517273772,-0.040707396971571254,-0.5439240893786348,0.015691934116784642,42.70974843820655,0.12611334496871485,0.1683379871312371,-9.945488318815851,9735000000,3652000000,-12309000000,0.48290901161205907,7684000000,4507500000,5665000000,74.25755389091242,87.84635879218472,117.70687493469856,4.9153248508050895,4.154981549815498,3.1009233759922243,0.18898217303603554,-1.0032574680348987
246,ABT,2021-12-31,2021,FY,24.417796501163366,4.008316635164856,5.970810227434794,4.902265911597465,5.809819996295377,20.294972729765547,0.03061081859693144,20.294972729765547,11.051639247514359,248276927842.82,257483927842.82,35.11199658362608,5.763828852996402,23.571340343949494,28.709172969798797,6.934722301626166,6.934722301626166,5.977572323687058,23.954221587386733,24.445450284137472,29.773812192740518,0.02848029440929981,0.034832072698575134,0.5308641975308642,0.2527528060003192,0.8565447948646385,1.8495993895459748,17.193877551020407,1.4896054306321596,0.012896889081965493,0.4528355253853769,0.0,0.0636564132327336,0.4783499122293739,-0.1789613595366942,-0.04376088218224028,-0.5327868852459017,0.01485780615206036,42.782534147313754,0.13010703387838046,0.18026309080711772,-12.175878247187772,11134000000,54000000,-14933000000,0.5308641975308642,6450500000,4177000000,5084500000,54.96819500870575,86.79505853158548,101.54312995630362,6.640203483890859,4.205308529945554,3.5945317044793486,0.19750293279705045,-1.0685443158373291
247,ABT,2020-12-31,2020,FY,19.53896142585919,2.5377840848716207,4.460741280215945,3.23165208049058,4.035613045308642,18.50916872935066,-3.1193007939745727,18.50916872935066,11.375708904578039,193932002700.25998,206743002700.25998,43.14393830929032,5.603675528786985,24.54524777879509,33.88050361639762,5.915446641662396,5.915446641662396,5.973850054908113,27.231691609623287,26.166688102804706,36.11862381206499,0.023178227097192628,0.02951549986748178,0.5993472425573451,0.27084137398687763,1.6874341412012646,1.7167212564037961,10.714,1.7577308120133481,0.013200503085386681,0.5695216907675195,0.0,0.06992602866389275,0.5310690852952528,-0.2755347424376661,-0.06290453074433656,-0.6543432521791404,0.015776699029126214,32.509631820044746,0.09039250660494154,0.13212815990593768,-14.159931866656882,8534000000,-5525000000,-19104000000,0.5993472425573451,5919500000,3599000000,4664000000,67.64649791955617,96.000133306672,121.93427981070451,5.395696913002807,3.8020780537252916,2.99341580207502,0.13710956564177648,-1.2290891997253657
248,ABT,2019-12-31,2019,FY,18.1015269357969,2.0919110397531084,3.4814120260171073,2.5520520360210153,2.348931842847266,17.638549065322657,-5.060416209264436,17.638549065322657,11.046788159477359,153091032034.42,168125032034.42,41.521842157423386,4.798490221740848,24.94964668096806,34.03535616594487,4.924441328950721,4.924441328950721,5.2697164002764545,25.2477897633909,27.39977705906454,37.37773055456203,0.024083709875122133,0.02938121155907224,0.6077586206896551,0.2783154359450263,2.257696350803424,1.4422351100064439,7.868055555555555,1.6642256577163006,0.014827779066050243,0.6156767019256848,0.0,0.07647943831494483,0.5924551092256249,-0.2669491525423729,-0.05134152457372116,-0.5434638354346384,0.016267552657973923,28.8133857622971,0.08077882707928548,0.1332634546571728,-14.876142806901735,4804000000,-8919000000,-20919000000,0.6077586206896551,5303500000,3113500000,4056000000,62.06510155466399,89.71203990628071,119.06431864560501,5.880921658986175,4.068573185731857,3.0655699721964784,0.11859881626351004,-0.9293599899960922
249,ABT,2018-12-31,2018,FY,17.41721446961755,1.348811690236587,3.5884770475044334,2.794455300802659,2.3273836850957323,17.386456094924654,-6.535585022708868,17.386456094924654,11.555465692495625,126983952793.26,142705952793.26,53.624980064721285,4.152788043471123,20.156182983057143,25.88339844950265,4.160134739656009,4.160134739656009,4.666948551025574,23.915862710450813,22.6517385386127,29.088045820069304,0.01864802558048648,0.038634802997409914,0.6410038002882977,0.2912777455227547,2.6348248701189876,1.623612960497115,5.0624133148405,2.660472972972973,0.01554527132427378,0.8336148648648649,0.3186604748512002,0.07521747661717575,0.6281690560195317,-0.22126984126984128,-0.045588331480149125,-0.42525930445393534,0.015599450585388188,22.970606059352015,0.05097521032637096,0.09480722264483325,-15.140240343046285,5620000000,-11474000000,-21819000000,0.6410038002882977,5215500000,2688500000,3698500000,61.85590947740206,85.46159294821344,109.04611994333385,5.900810497877267,4.270924369747899,3.347207586933614,0.07757829904337571,-0.7940217467017746
250,PFE,2022-12-31,2022,FY,17.890513552068473,5.594151212553495,5.21879457917261,4.641761768901569,4.053495007132668,17.057952924393724,0.20898716119828817,17.057952924393724,6.4386590584878745,287353920000.0,321807920000.0,9.159566492413617,2.864087710555168,9.818359244199954,11.038912066382391,3.003877442217832,3.003877442217832,3.2074944682547595,7.374319301542198,10.995589571872758,12.362487803004111,0.10917547253226961,0.09058863717606497,0.36451636508085844,0.17682017788505422,0.7895231329773826,1.216455455883051,32.33441033925686,0.9320403808795898,0.03126110129278904,0.28633813591737856,0.0,0.11390411641582777,0.4804367007089034,-0.11056821676290703,-0.0322535632413037,-0.6390205371248026,0.008691318648460082,46.33634945485828,0.27728292430001394,0.3061847922624218,-11.264220756062768,9121000000,1172000000,-50030000000,0.36451636508085844,15137000000,6193500000,9020000000,52.8564238014552,72.36445958537153,95.44796762170976,6.905499346135316,5.043912468791306,3.8240730430909697,0.3279497391831572,-0.5770328102710414
251,PFE,2021-12-31,2021,FY,14.513122656668452,3.9241206927334407,5.8168184252812,5.332797714693805,5.547045170505267,13.783431530083913,0.5550794500981967,13.783431530083913,6.836100696304231,330739050000.0,365793050000.0,15.047957140907227,4.068731547091821,10.151597605893185,11.072987043422946,4.284129091592078,4.284129091592078,4.499963709280583,12.819999649528617,11.227533763044812,12.2465783923131,0.06645420309455446,0.09030986815738873,0.47924249685884895,0.20387156499170694,1.2285423895138963,1.3989126104380023,19.235476374903175,1.450643394630215,0.026392408153799802,0.3971518267437099,0.0,0.17012351146540694,0.40971583175829446,-0.08321055862492327,-0.03335055604763311,-0.5222500481602774,0.014540891644523176,34.88519169922574,0.20088822404076834,0.20517535916656554,-10.106543474379576,17022000000,3109000000,-44321000000,0.47924249685884895,13469500000,4943500000,8552500000,70.6983195551619,66.05788261250446,107.28188572726388,5.162781835503335,5.5254571531014705,3.402251904183685,0.284698384735949,-0.4840207105873951
252,PFE,2020-12-31,2020,FY,7.544194419441944,1.2637263726372636,2.5927992799279926,2.0903690369036902,2.2,11.383978397839783,-2.6239423942394238,11.383978397839783,7.15085508550855,204479550000.0,240969550000.0,29.12814102564103,4.879248592154243,14.197011039366801,17.609330864622805,3.23349172965622,3.23349172965622,5.749965400400878,17.13134864211574,16.73051100465181,20.7517697209783,0.034331061468004985,0.05678807489550911,0.6052373572851766,0.24816344526645442,2.594198777193232,1.3528935185185185,7.336093857832989,2.0514171770403076,0.0412755211951513,1.2022792022792024,0.0,0.22442015844230218,0.5060591717510974,-0.19377907380406859,-0.06659826286150615,-0.5842579024492359,0.018039515128376444,17.991394022000303,0.09805403759738587,0.09215017064846416,-11.902160216021603,9147000000,-14576000000,-55689000000,0.6052373572851766,11631000000,4264500000,8164500000,97.49475040565048,180.94627243442247,337.87275655775426,3.7437913167768446,2.0171733580877236,1.0802883420333085,0.11100920332711345,-0.5024302430243024
253,PFE,2019-12-31,2019,FY,9.292512120667983,2.9220685940025137,2.2603699048303105,1.7945771233614654,1.765128389297899,11.338301310827797,-5.49039324833902,11.338301310827797,9.646076494882385,206999730000.0,257839730000.0,12.720440607140663,3.9999947826086957,16.444211153479507,20.712400440264158,3.278268850070475,3.278268850070475,4.982410241545893,13.057159568542057,20.482978233238004,25.79945267160296,0.07861362910956453,0.04828025621096221,0.8258239234752862,0.3113357374856706,2.574568288854003,0.8793426978340124,9.61689961880559,0.7721751932278248,0.03885512314436352,0.4942542862410127,0.0,0.1671497584541063,0.5613655903706534,-0.20606927232284716,-0.0501256038647343,-0.43161397670549084,0.0138743961352657,27.303005673705915,0.12102041364062194,0.22150382489859255,-14.548303106482313,-4501000000,-30576000000,-71239000000,0.8258239234752862,11733500000,4447000000,7895500000,85.11729468599034,150.72903415206966,295.85037674919266,4.288200198873053,2.421563981042654,1.2337317397078353,0.25771661150087893,-0.4657927814688454
254,PFE,2018-12-31,2018,FY,9.136069482288828,1.8993528610354224,2.69533378746594,2.321355585831063,3.2072547683923704,10.798194822888284,-4.23433242506812,10.798194822888284,7.251532697547684,243159519999.99997,283285520000.0,21.80216264682148,4.532583741868137,15.363588803942628,17.83871469444648,3.8349002476067304,3.8349002476067304,5.2805472813018435,13.230222305249393,17.89887660327289,20.782445895385518,0.04586700944301914,0.05605785041852362,0.6507956534767455,0.2588413142477199,1.8739958901550533,1.5671416912549438,11.432370820668693,1.4146406864497676,0.03280973741023999,0.7153232314175558,0.0,0.14923481275747014,0.5558956731191429,-0.13875023693688002,-0.04093425541036778,-0.34398496240601506,0.01768971237907059,21.481750398759218,0.13519649722636184,0.1575282485875706,-10.989058242506813,18068000000,-24864000000,-45738000000,0.6507956534767455,11335000000,4665000000,7543000000,77.55578131116371,151.6722972972973,243.63620199146513,4.706290025440828,2.4065040650406506,1.4981353223228555,0.17589540587001434,-0.3739782016348774
255,INTC,2022-12-31,2022,FY,15.349074975657254,1.950827653359299,3.7568159688412854,-2.3410418695228823,6.898247322297955,24.689143135345667,16.961295034079843,24.689143135345667,10.357108081791626,108574440000.0,139481440000.0,13.548095832293486,1.721927871348368,7.035212855569235,-11.289845066028906,1.070511028070556,1.070511028070556,2.212095029657119,12.560237730751913,9.037869500421175,-14.503633149630861,0.0738111106076163,-0.08857517478330995,0.4146100983011743,0.23091876575344722,2.7831607384061234,1.5676255636759446,-3.8911290322580645,1.9250343021080205,0.055233994299210755,0.7483154479660594,0.0,0.27798395026485234,0.18456038615508805,-1.623145208319834,-0.3972785231706157,-1.9217491369390103,0.049608272274558315,32.91953707510193,-0.013883110145428087,0.053968510512209245,-9.92386806231743,18252000000,69677000000,-28410000000,0.4146100983011743,6795000000,7671000000,12000000000,23.924651885685286,96.77724660108323,133.38012600862163,15.256230341156545,3.7715476810838977,2.73653962492438,0.07901560789958885,-6.097857838364168
256,INTC,2021-12-25,2021,FY,19.468834688346885,4.8948016752894805,7.3887657058388765,2.380389258438039,7.0,23.50110864745011,15.067257945306725,23.50110864745011,9.533875338753388,208267290000.0,241541290000.0,10.48254932554862,2.635494153674833,6.944326297889368,21.555298074932725,2.183301254835362,2.183301254835362,3.0565561095363436,6.6175695890410955,8.053792471074656,24.999098530324986,0.09539664149852817,0.046392306732372615,0.39941923242234595,0.22624490813866488,0.9116164383561643,2.1017405869929355,32.58961474036851,1.5095127843768874,0.027099790850497935,0.2840748943023958,0.0,0.19222008503745697,0.20327660534660286,-0.677836684338635,-0.2572509617331444,-1.7239654002713705,0.02576432476209759,50.87483154292233,0.1334236135881681,0.14807748205674764,-7.9135870904163585,30256000000,61158000000,-15297000000,0.39941923242234595,8119500000,5664000000,9601500000,43.68046416278599,59.577238774177054,111.711210201937,8.356138310246378,6.126500783017226,3.267353377876763,0.2082796070908157,-5.008376447400837
257,INTC,2020-12-26,2020,FY,18.54417718504406,4.977137413669921,8.426768278161466,4.984758275779948,5.690640628721124,19.299356989759467,10.72660157180281,19.299356989759467,8.78899738032865,197646930000.0,228182930000.0,9.45724340877554,2.538263063942363,5.585771252543523,9.442784864554966,2.4389413608430615,2.4389413608430615,2.9304189194395573,6.001813040847997,6.448760174089984,10.901673594190434,0.1057390570144449,0.10590096188187693,0.4491843332757472,0.23777361177338968,0.8031773586890765,1.908742021491476,46.98015873015873,1.6930953634145174,0.028171446933175234,0.2664242308244414,0.0,0.17409172049777183,0.23513465847110543,-0.40846145150350444,-0.1856113629650558,-1.1808971321186372,0.023809829581208985,46.489245143407516,0.16802166329854404,0.17848053700445796,-9.254108120981186,22495000000,45041000000,-24804000000,0.4491843332757472,7220500000,4854500000,8585500000,31.790488910578294,59.46766895343745,89.79287695226974,11.481421409613683,6.1377889267156425,4.064910407025039,0.2578913596090723,-3.442010002381519
258,INTC,2019-12-28,2019,FY,16.292732623952908,4.765225266017659,7.503961965134707,3.833371066334616,2.971021055014716,17.54675118858954,9.146705908988,17.54675118858954,6.676477247000227,265373360000.0,290180360000.0,12.608008361839605,3.6875336621969015,8.00643717001056,15.672889203874321,3.4239956647398846,3.4239956647398846,4.032242895852151,8.624256545903052,8.754875848544275,17.137984880699268,0.07931466820934852,0.06380444517867204,0.3741871387283237,0.21242418915355543,0.7372722679585104,1.4002241147467502,45.061349693251536,1.5747339414671229,0.021011905641169108,0.26491828202204487,0.0,0.18567359132911831,0.2717690662447628,-0.4891537185095791,-0.22529007156256514,-1.4975983742841308,0.023692072535260195,43.37418583972298,0.18100658413450535,0.21170577644562014,-8.100690513923478,8929000000,40401000000,-27781000000,0.3741871387283237,7190500000,3976000000,7998500000,38.84575835475578,50.518692372171,107.00955574182733,9.396135265700483,7.2250484496124034,3.4109103385178408,0.27157308009909165,-3.6705908988000906
259,INTC,2018-12-29,2018,FY,15.364996746909565,4.565820863153329,6.3829971806549555,3.09065278681414,2.526566905226632,16.170678811537627,8.287573194534808,16.170678811537627,5.818043808284537,215564250000.0,238904250000.0,10.23912269035292,3.042629996612466,7.324145487904322,15.126254297944003,2.891035097836729,2.891035097836729,3.3720676659891597,10.167436268459804,8.117159893992932,16.764034102869974,0.09766461739365409,0.06611022003880514,0.35351313654225286,0.20598923126216173,0.9933182959526748,1.7314447251293155,49.82051282051282,1.3979955350781361,0.02570463330538343,0.2631928941243528,0.09527439024390244,0.19115571364046974,0.2840586732102248,-0.5157991301984235,-0.21427563233965674,-1.6709961474958723,0.021821364046973803,40.7581833562792,0.20859770016982426,0.22980112209924247,-7.174582520060724,12161000000,38214000000,-24613000000,0.35351313654225286,6164500000,3376000000,7118000000,34.630899954832884,51.48316181623695,97.64837150971931,10.539720321332936,7.089696652719665,3.7379015579760098,0.28235183670184943,-3.2923443938408155
260,NKE,2023-05-31,2023,FY,33.00915184325857,3.2675947409126063,3.7645011600928076,3.1399845320959012,6.879994844031967,9.025522041763342,8.66782675947409,9.025522041763342,7.642433616911575,163321416000.0,168024416000.0,32.21329704142012,3.1888126208094967,27.961208012326658,33.52245812807882,11.662483290488431,11.662483290488431,3.2806376007966107,28.406494674556214,28.766378359869886,34.48777011494253,0.031043081331109692,0.02983074797735038,0.8671808054841473,0.32357251338893184,0.7950972104818259,2.7227744165946413,-17.678321678321677,1.1520710059171597,0.012319266200826963,0.39684418145956607,0.24048655719780543,0.0,0.014787775438970452,-0.16589625064201335,-0.018919499384969833,-1.1280558789289872,0.014741199211199407,25.759742585035195,0.14080304090695941,0.13711596711380356,-3.5619682907965973,15946000000,13449000000,1675000000,0.8671808054841473,4399000000,3110000000,8437000000,29.439736806138587,36.11512532411409,106.67968885047536,12.398208666182523,10.106568832983926,3.4214572983203215,0.3620394173093402,-0.6245166279969064
261,NKE,2022-05-31,2022,FY,29.585761337724854,3.8294907524702304,3.2860400304028374,2.8059285533316443,8.232201672156068,9.678870027869268,9.31783633139093,9.678870027869268,7.86800101342792,187640380000.0,191693380000.0,31.035458154151506,4.0171350888460715,36.1681534309946,42.35674492099323,12.27932596034291,12.27932596034291,4.103904517233997,28.71810936329588,36.94937933693138,43.271643340857786,0.03222120952856736,0.023608990772668443,0.8263202669982331,0.31316187594553707,0.6071910112359551,2.6293569431500465,-28.463414634146343,0.8580879920608667,0.009790003622887568,0.30383724776711873,0.23451081138942412,0.0,0.014136554152922795,-0.14610639938319198,-0.016227788482123744,-0.9023809523809524,0.013658745450652965,28.8784647010008,0.17052648873542747,0.1520968025961611,-2.74433113757284,17483000000,14711000000,3173000000,0.8263202669982331,4565000000,3097000000,7637000000,36.468743309783775,48.57793983591613,121.80650786730608,10.00857081637026,7.513698630136986,2.9965558194774347,0.3956547346377855,-0.48011147707119334
262,NKE,2021-05-31,2021,FY,28.31404958677686,3.6408137317228224,4.232040686586141,3.7902097902097904,8.567069294342021,8.116338207247297,7.7914812460267004,8.116338207247297,8.312142403051494,211584230000.0,214508230000.0,36.94503754147023,4.750645067133684,31.783720895298178,35.48880073800738,16.572744575859637,16.572744575859637,4.816296870088464,30.922333861899958,32.22295778879375,35.979240187856426,0.027067234642203723,0.02817790342881414,1.0036030390851414,0.33950715421303657,0.4215078564220845,2.717696919578251,23.435114503816795,1.1623886851754845,0.007741597755182417,0.286013619696176,0.22252907629440027,0.0,0.013540010598834128,-0.10440138200390567,-0.015604652207104046,-0.8720200752823086,0.013718622300058377,25.78520313892606,0.18217455297351978,0.15383169034892155,-3.002383979656707,16617000000,12256000000,1318000000,1.0036030390851414,3606000000,2542000000,7110500000,36.57539629080785,42.119954427083336,101.79484049479167,9.979386063186197,8.665726375176305,3.585643419900788,0.4485783661001018,-0.4418308963763509
263,NKE,2020-05-31,2020,FY,23.99473954323839,1.6288170387477547,1.5941750064151912,0.8974852450603028,5.637028483448807,5.1674364896073905,4.848601488324352,5.1674364896073905,8.406466512702078,155162952000.0,159829952000.0,61.11183615596692,4.148409271983531,62.43981971830986,110.90990135811293,19.262936312849163,19.262936312849163,4.273185359463144,51.30977592295345,64.31788812877264,114.24585561115082,0.016363442221697354,0.009016327557366916,1.6157666045934203,0.4152574819730713,1.4982343499197432,2.4814099468855626,22.426966292134832,0.9787317841669949,0.009357903940884033,0.5718786923985821,0.25489933962516376,0.0,0.0158573160615149,-0.4370221327967807,-0.02903510413603187,-0.9705093833780161,0.011469668208432478,13.761474976203916,0.07186022002609169,0.08231479980547901,-5.616339491916859,12272000000,7558000000,-2731000000,1.6157666045934203,3510500000,2430000000,6494500000,26.826324091650402,38.773272847556946,127.06525848218506,13.606038559476174,9.413701067615659,2.872539704085788,0.31520794537554314,-0.6966897613548884
264,NKE,2019-05-31,2019,FY,24.762296638602265,2.550484269165031,3.7367854655947332,3.028423118313604,2.951826296132177,5.722605558017345,5.445970753940622,5.722605558017345,1.7281762359941761,121858058000.0,120871058000.0,30.24523653512038,3.1152199299537284,20.643411485685245,25.472002090301004,13.479873672566372,13.479873672566372,3.0899879336349922,25.329224224643756,20.47620836862612,25.265689381270903,0.033063057676497684,0.039258790748167016,0.38484513274336285,0.14668802968334949,-0.20683151718357082,2.1008136282735825,-5.409879839786382,1.4651278232812113,0.010930750266839144,0.33060312732688013,0.22877521282306926,0.0,0.01842560188894042,-0.18956462815517533,-0.028606488227624818,-1.5541666666666667,0.008308408109006314,18.12172308923992,0.27162226017993996,0.17306701030927835,-2.5314933215167437,8659000000,8603000000,1848000000,0.38484513274336285,3885000000,2445500000,5441500000,39.861952603727275,44.050270295245575,94.81264150071617,9.156601123595506,8.285987748851454,3.8496976165065813,0.4456858407079646,-0.7083623472811293
265,TTE,2022-12-31,2022,FY,101.47043262154598,7.909999999961464,18.253579362670497,12.207204033848742,16.097462730117424,43.05450842812504,39.92072103653941,43.05450842812504,24.336564357281805,161094068268.8,188834068268.8,7.848293299658969,0.6118038368037674,3.400976803867672,5.085521617223853,1.4418931319036197,1.4418931319036197,0.7171549438638867,3.1815957047580534,3.986616595283636,5.961235857840073,0.12741623711278133,0.19663666291637794,0.5438938813504708,0.19997762156754337,0.4673810486588489,1.145256790978156,19.14165968147527,2.2508553506937843,0.061988626318241945,0.48650492058852185,0.0,0.0,0.10508319511360345,-0.33124327063145226,-0.05958755839124986,-1.1469298245614035,-0.05195397060499032,87.53642748855029,0.12766265199034993,0.07548182824445727,-45.384617314404245,15946000000,82639000000,-63570000000,0.5438938813504708,23180500000,39091500000,21444000000,33.79275378831036,83.07025414352476,46.08183014163121,10.801132168348511,4.393871233009239,7.920692361353331,0.18372059718592246,-6.046375328821756
266,TTE,2021-12-31,2021,FY,68.5237212949901,5.949999998923715,11.286146455044298,6.705255113557557,12.491214443848271,41.46888721804767,38.587783800405155,41.46888721804767,24.66214133785428,133267684057.72,176472684057.72,8.31260504352046,0.7217938411003391,4.38236382958632,7.376303982826147,1.1927014038243717,1.1927014038243717,0.9557973290819676,4.1818171577658765,5.8031135829569225,9.76768052569436,0.12029923168062505,0.13556925017301977,0.5776741605212287,0.21995311083698518,1.0238151658767773,1.1685979264368782,14.630777310924369,1.8581204937064646,0.06174039909357428,0.5132235528942116,0.0,0.0,0.11069386419862468,-0.4058862216376192,-0.06685117583976949,-0.860559157777313,-0.01381110738000585,74.50937709652325,0.09887076372032558,0.061431406960080315,-43.91938388052856,16034000000,82515000000,-67323000000,0.5776741605212287,18025500000,30205500000,17341000000,43.457840917707465,101.72271482394953,55.09600689978665,8.398944639039257,3.5881857914596735,6.624799518845228,0.14348106250447484,-4.58089134148674
